Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,Ward
9708,CAMPBELL,,JONAH,HENRY,27,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9709,JOHNSON,,SOPHIE,AURORA,40,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9710,CAMPBELL,,SOPHIE,ISABELLA,27,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9711,MILLER,,MICHELE,ELISE,42,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
9712,CAMPBELL,,NATALIE,CHLOE,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9713,LONG,,LOGAN,CALEB,18,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9714,YOUNG,,TOMMY,CHARLOTTE,22,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9715,HARRIS,,AVERY,SCARLETT,46,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9716,WOOD,,DOMENICK,SCARLETT,49,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9717,LEE,,PARVATI,JANE,30,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
9718,PETERSON,,ZACHARY,LUNA,38,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9719,COOPER,,TONY,MICHAEL,28,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9720,LEWIS,,MEGAN,ETHAN,20,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
9721,SANCHEZ,,SOPHIA,CHARLOTTE,43,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9722,ANDERSON,,MICHELE,JESSICA,14,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9723,RICE,,HARRISON,MEGAN,23,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9724,ROBINSON,,LAUREL,SOPHIE,39,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9725,KING,,ANDREW,MICHELE,42,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
9726,ROBERTS,,LOGAN,JEREMEY,24,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9727,WOOD,,KRISTIN,WENDELL,22,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9728,JONES,,VICTORIA,NATALIE,20,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
9729,ALLEN,,JESSICA,LUNA,11,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9730,WALKER,,GRACE,BENJAMIN,20,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9731,HERNANDEZ,,CAROLINE,ISAAC,17,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9732,BAKER,,CHLOE,AMELIA,36,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
9733,HARRIS,,NOAH,MADISON,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
9734,CAMPBELL,,LEAH,MASON,6,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9735,GONZALEZ,,CHASE,JULIAN,5,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9736,JACKSON,,KIM,LEAH,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9737,COOK,,OWEN,AMELIA,12,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9738,WALKER,,EMILY,TONY,9,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
9739,PHILLIPS,,SCARLETT,SOPHIE,40,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9740,LOPEZ,,MADISON,MICHELE,12,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
9741,REED,,MIA,CONNOR,24,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
9742,TURNER,,CIRIE,CONNOR,33,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9743,LONG,,ETHAN,TOMMY,20,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9744,JACKSON,,DOMENICK,CHLOE,47,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9745,KING,,MIA,ISABELLA,29,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9746,JOHNSON,,JORDAN,AURORA,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9747,CAMPBELL,,DENISE,AUBRY,23,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9748,WRIGHT,,KIM,LUNA,26,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9749,RUSSELL,,ROBERT,OLIVIA,21,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9750,PETERSON,,LAURA,ROBERT,6,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9751,KING,,JACK,LUCAS,35,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9752,BAKER,,CONNOR,CALEB,30,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9753,MILLER,,CALEB,HENRY,13,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9754,TAYLOR,,MADISON,SARAH,5,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9755,RAMIREZ,,ROBERT,LEAH,38,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9756,TURNER,,CHLOE,OLIVIA,13,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9757,ADAMS,,LAURA,AURORA,30,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9758,BENNETT,,AUBRY,NICK,8,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9759,BENNETT,,CHASE,SOPHIE,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9760,THOMPSON,,AIDEN,CONNOR,32,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9761,GREEN,,SAMUEL,TOMMY,12,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
9762,MOORE,,MARK,JANE,21,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9763,SMITH,,MICHELE,NOAH,52,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9764,JONES,,MATTHEW,SARAH,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9765,PARKER,,JACK,ETHAN,49,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9766,WALKER,,STELLA,ELISE,31,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9767,LEWIS,,SAMUEL,ZACHARY,28,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9768,SMITH,,TOMMY,CHLOE,37,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9769,JONES,,CONNOR,ADAM,24,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9770,RODRIGUEZ,,JOHN,TAYLOR,46,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9771,HARRIS,,JAMES,CHASE,41,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9772,MORGAN,,JAMES,JOHN,18,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
9773,JENKINS,,MATTHEW,AUBRY,42,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9774,TAYLOR,,LAURA,ETHAN,41,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9775,REED,,ELIJAH,ISABELLA,17,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9776,ROBINSON,,CALEB,STELLA,8,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9777,SMITH,,CHARLOTTE,AMELIA,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9778,EVANS,,JAMES,HARRISON,27,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9779,YOUNG,,MICHELE,MIA,27,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9780,COOK,,SANDRA,LUCAS,31,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9781,WRIGHT,,SARAH,VICTORIA,31,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9782,RUSSELL,,OLIVER,MARK,5,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9783,LONG,,SOPHIE,MATTHEW,15,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
9784,BAKER,,DOMENICK,ELISE,20,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
9785,HALL,,NOAH,MATTHEW,37,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9786,HILL,,SAMUEL,AUBRY,51,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9787,HERNANDEZ,,JESSICA,JEREMEY,31,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9788,GARCIA,,STELLA,MEGAN,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9789,WILLIAMS,,ASHLEY,JANE,18,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9790,LEE,,STELLA,JULIAN,10,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9791,WOOD,,EMILY,VICTORIA,15,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9792,RAMIREZ,,JEREMEY,DAVID,16,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
9793,MARTIN,,BENJAMIN,HERMIONE,42,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
9794,FLORES,,BENJAMIN,LEAH,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9795,YOUNG,,MATTHEW,MICHELE,33,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9796,HOWELL,,ZACHARY,ELLA,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9797,THOMPSON,,SOPHIE,ELIJAH,9,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9798,GONZALEZ,,AMANDA,HELENA,31,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9799,WALKER,,CIRIE,ADAM,19,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9800,FLORES,,CAROLINE,AVERY,18,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
9801,COOK,,EVELYN,AUBRY,26,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9802,PEREZ,,HELENA,ABIGAIL,37,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9803,COLLINS,,TOMMY,AUBRY,32,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9804,BELL,,NATALIE,LUNA,17,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9805,WALKER,,NOAH,ELISE,29,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9806,GREEN,,SAMUEL,JULIAN,35,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9807,GARCIA,,EVELYN,KIM,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9808,MOORE,,ISABELLA,SOPHIE,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
9809,JACKSON,,KRISTEN,CHARLOTTE,27,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9810,MILLER,,HARPER,KRISTEN,32,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
9811,THOMPSON,,ABIGAIL,SCARLETT,20,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
9812,COOK,,ASHLEY,MEGAN,25,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9813,CLARK,,CHRISSY,AUBRY,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9814,HARRIS,,ANDREW,CHASE,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
9815,HILL,,SOPHIE,STELLA,22,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
9816,TAYLOR,,RILEY,KIM,21,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9817,PERRY,,MIA,CIRIE,31,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9818,SULLIVAN,,EMILY,LUCY,21,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9819,BROOKS,,HANNAH,EVELYN,28,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9820,TURNER,,AMANDA,LAURA,30,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9821,PETERSON,,CALEB,SANDRA,9,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9822,ALLEN,,JEREMEY,SOPHIA,21,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9823,BELL,,AIDEN,LIAM,7,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9824,SCOTT,,CIRIE,SOPHIE,5,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9825,GONZALEZ,,LIAM,ROBERT,27,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9826,SANCHEZ,,SCARLETT,CONNOR,42,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9827,SANCHEZ,,EVELYN,RILEY,44,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
9828,RIVERA,,HARPER,CHRIS,15,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9829,JOHNSON,,MICHAEL,OLIVER,27,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9830,TORRES,,CHLOE,GRACE,17,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9831,EDWARDS,,OLIVIA,OWEN,18,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9832,FLORES,,SOPHIE,SAMUEL,40,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9833,TORRES,,MICHAEL,JAMES,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9834,CARTER,,SCARLETT,RILEY,15,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9835,WHITE,,STELLA,HERMIONE,43,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9836,CARTER,,TOMMY,HARRISON,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
9837,ORTIZ,,TONY,OLIVER,19,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
9838,JOHNSON,,HERMIONE,OLIVIA,19,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
9839,GONZALEZ,,ETHAN,MICHAEL,9,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9840,REED,,AURORA,JULIAN,24,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9841,CAMPBELL,,OLIVIA,ISABELLA,21,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9842,TURNER,,CHRIS,DAVID,21,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9843,TAYLOR,,NATALIE,OLIVER,46,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9844,ORTIZ,,GABRIEL,NATALIE,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9845,WALKER,,EMILY,HERMIONE,21,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9846,BAILEY,,KRISTIN,CHARLOTTE,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9847,LONG,,MICHELE,LUCY,30,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
9848,PEREZ,,SOPHIA,CHASE,13,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9849,SANCHEZ,,GRACE,ANDREW,14,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9850,RAMIREZ,,VICTORIA,STELLA,18,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
9851,HALL,,CONNOR,NICK,7,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9852,COOK,,STELLA,PARVATI,43,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9853,SCOTT,,TOMMY,KIM,16,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
9854,REED,,CHASE,DAVID,33,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9855,COOPER,,KIM,JULIAN,7,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9856,MARTINEZ,,MICHAEL,VICTORIA,26,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9857,BROOKS,,LEAH,DAVID,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9858,LEWIS,,CHASE,OLIVIA,24,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9859,SCOTT,,LUCAS,AUBRY,28,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
9860,RIVERA,,LOGAN,AMANDA,43,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9861,LONG,,ASHLEY,BENJAMIN,34,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
9862,GONZALEZ,,NICK,JACK,13,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9863,LONG,,NATALIE,MATTHEW,33,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
9864,ANDERSON,,ELIJAH,AURORA,21,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
9865,WRIGHT,,JESSICA,MADISON,12,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
9866,NGUYEN,,SAMUEL,LIAM,28,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
9867,LONG,,KIM,OLIVIA,9,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
9868,GRAY,,ETHAN,ISAAC,21,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9869,PHILLIPS,,SOPHIA,HANNAH,24,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9870,PARKER,,GRACE,LIAM,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9871,BROOKS,,TAYLOR,JONAH,5,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9872,BENNETT,,ADAM,SOPHIA,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9873,BAKER,,LUCAS,JACK,46,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
9874,GONZALEZ,,EMILY,LOGAN,33,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
9875,HERNANDEZ,,CHLOE,ELIJAH,32,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9876,RUSSELL,,LAUREL,LEAH,18,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
9877,PARKER,,CAROLINE,CHRISSY,22,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9878,ALLEN,,MICHELE,SARAH,29,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9879,RODRIGUEZ,,ELLA,MADISON,25,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9880,ORTIZ,,TONY,LUCAS,33,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
9881,SULLIVAN,,WENDELL,OLIVIA,24,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9882,GONZALEZ,,AIDEN,ADAM,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
9883,CAMPBELL,,DENISE,SOPHIE,35,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
9884,BAKER,,JORDAN,LAUREL,23,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9885,RUSSELL,,CALEB,CONNOR,42,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9886,JACKSON,,ROBERT,JACK,25,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
9887,GARCIA,,LOGAN,ISABELLA,70,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9888,YOUNG,,SCARLETT,KIM,25,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9889,HERNANDEZ,,DAVID,MICHAEL,14,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
9890,RICE,,CHASE,HANNAH,28,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9891,PEREZ,,HERMIONE,ISABELLA,15,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9892,CARTER,,LAUREL,KIM,3,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
9893,THOMPSON,,JESSICA,CHASE,38,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9894,BENNETT,,JULIAN,MASON,34,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9895,JOHNSON,,GABRIEL,VICTORIA,26,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
9896,MURPHY,,DENISE,KRISTEN,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
9897,ORTIZ,,JEREMEY,CHARLOTTE,19,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
9898,HALL,,AVERY,CIRIE,19,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
9899,TORRES,,LAURA,ABIGAIL,22,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
9900,MITCHELL,,ANDREW,HELENA,46,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
9901,PERRY,,PARVATI,OLIVER,3,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
9902,SANCHEZ,,CONNOR,JESSICA,24,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
9903,HARRIS,,JESSICA,JONAH,15,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
9904,RIVERA,,DENISE,HARRISON,6,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9905,LEWIS,,KRISTIN,JACK,26,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
9906,MOORE,,ETHAN,TOMMY,37,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
9907,FLORES,,ZACHARY,CHLOE,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
9908,NELSON,,ZACHARY,JESSICA,42,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
9909,WHITE,,LAURA,LIAM,33,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
9910,HOWELL,,KRISTIN,CAROLINE,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
9911,JACKSON,,KRISTEN,GRACE,30,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
9912,COOPER,,ELIJAH,GABRIEL,22,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
